REQID,CLIENTID,REASON,LOAN,BAD,DEROG,DELINQ,CLAGE,NINQ,DEBTINC,INCOME,CREDIT_SCORE
31060,64600408-hmyv,Debt Consolidation,20800,0,,,296.3963289,,37.06995687,40660,765
31100,64715192-pyxx,Debt Consolidation,18600,0,0,0,103.5042953,0,40.95659824,61900,659
31130,64768010-vwzx,Debt Consolidation,59200,0,0,0,309.1333333,2,10.55364202,45185,473
31140,64769020-hoqe,Debt Consolidation,19200,0,0,0,169.9797497,4,33.29929576,43325,814
31150,64770246-xbnm,Debt Consolidation,6500,0,6,0,86.45222694,6,69.8005248,40125,754
31160,64779922-kimn,Home Improvement,6400,0,0,2,128,4,5.964799815,61370,830
31170,64790039-dxyn,Home Improvement,11000,0,0,1,242.2497612,2,37.68016976,43800,800
31210,64858236-ufnd,Debt Consolidation,7400,0,0,0,94.78223069,0,42.803422,40110,472
31220,64875094-rplm,Debt Consolidation,30500,0,0,0,228.6103591,1,43.12276156,43040,825
31230,64890163-uudj,Debt Consolidation,15800,0,0,0,208.5007559,0,23.03574584,52550,850
31250,64919675-zlaf,Debt Consolidation,24500,0,0,1,93.16666667,0,49.93963963,44385,638
31290,65059902-lzwr,Debt Consolidation,11600,0,0,0,91.99164592,0,72.26409333,43395,514
31300,65116568-ofpo,Home Improvement,14700,0,0,1,273.6025171,0,26.84247974,43585,690
31310,65122013-cucx,Debt Consolidation,14200,0,,,255.6876484,2,38.74675979,52485,762
31340,65184135-nvnk,Debt Consolidation,14800,0,2,0,88.75457479,0,24.22469542,45535,408
31350,65309978-vuzi,Debt Consolidation,30500,0,0,0,189.4391712,2,43.16839173,43510,661
31360,65338403-bjfk,Debt Consolidation,17500,0,0,0,265.1846253,1,27.02943897,52245,489
31370,65350342-mfeh,Home Improvement,10800,0,,,141.1652982,,21.07999894,68710,498
31390,65375229-bddv,Home Improvement,6600,0,0,0,,0,14.84599073,61820,304
31400,65393909-hpyn,Home Improvement,13200,0,0,3,156.5454512,0,42.73666557,52240,653
31410,65456277-fqgl,Debt Consolidation,36800,0,0,1,214.7311603,1,43.84754372,61600,657
31430,65459611-wfyl,Home Improvement,15000,0,3,4,206.9666667,1,32.11894711,40680,568
31440,65494437-wvdw,Debt Consolidation,9600,0,0,0,180.2840616,0,37.95078758,61555,761
31460,65519177-helx,Debt Consolidation,11000,0,0,2,84.44474615,0,36.67364815,61335,829
31470,65525251-qxmy,Debt Consolidation,68000,0,0,0,218.1,3,31.49926637,61830,693
31510,65607080-nvva,Home Improvement,6700,0,1,,108.3517475,,38.89419475,40390,408
31520,65644039-ehqq,Debt Consolidation,8200,0,0,0,138.1548182,0,40.33786076,52115,656
31530,65644692-ykez,Debt Consolidation,33100,0,0,2,205.6506602,3,41.83267428,52460,768
31540,65648162-dabd,Debt Consolidation,21800,0,2,1,245.0877745,1,41.56766275,44545,828
31550,65653893-lmhi,Home Improvement,65200,0,0,0,128.7805143,0,43.19116341,40880,472
31590,65684895-pqix,Debt Consolidation,15000,0,0,0,82.94897322,2,34.3172408,52055,843
31600,65702064-uimm,Debt Consolidation,20000,0,0,0,155.2,1,24.84166087,52465,514
31610,65735514-jocv,Home Improvement,12900,0,0,2,178.0872568,0,34.80242878,52700,667
31620,65748922-xmdq,Home Improvement,21500,0,2,3,315.9296876,,38.46833167,209885,603
31650,65954022-qyda,Debt Consolidation,13100,0,0,0,232.9947127,3,29.66798564,98505,548
31660,66021711-rhzr,Home Improvement,8100,0,0,0,75.63504768,0,24.54519214,99460,437
31680,66050527-rbuy,Debt Consolidation,10600,0,0,0,103.0142897,0,37.3100061,44145,670
31690,66073454-lmwj,Debt Consolidation,23200,0,0,0,291.6334148,0,39.48391375,15000,302
31700,66073835-gfem,Debt Consolidation,30100,0,,,89.51626546,,34.03666376,178040,614
31720,66164192-kgyx,Home Improvement,25100,0,0,0,170.4807208,0,41.52143161,102975,655
31730,66164969-orjn,Home Improvement,19100,0,0,0,201.1354777,0,28.8888762,61530,354
31740,66182434-agmo,Debt Consolidation,10200,0,0,0,193.5089634,0,29.08799472,52110,429
31750,66183760-jmdp,Home Improvement,21300,0,0,0,162.3221192,0,31.98763633,61960,477
31760,66193096-qeoj,Debt Consolidation,43000,0,0,0,207.0664633,0,40.77787713,45475,530
31790,66326596-whhi,Home Improvement,6700,0,0,0,195.7808633,0,32.39759341,43615,575
31800,66331172-ywrk,Home Improvement,18400,0,0,0,76.79470126,0,32.74121014,61895,690
31810,66361809-xzgo,Debt Consolidation,36500,0,0,0,182.7288948,0,37.40550958,61550,820
31820,66426222-wcom,Debt Consolidation,26700,0,0,0,156.2294564,0,39.21027209,61870,307
31830,66428388-ixwp,Debt Consolidation,17600,0,0,0,143.9671531,0,36.30996249,46285,861
31840,66431070-nfia,Home Improvement,43100,0,0,0,320.3105483,0,15.60459962,61500,761
31870,66476022-vulz,Debt Consolidation,12000,0,0,0,200.9,2,12.98948239,43090,614
31890,66484104-nznu,Debt Consolidation,22400,0,,0,377.8649847,,36.43872408,52645,551
31900,66489022-juoz,Debt Consolidation,23400,0,0,0,245.8978616,1,40.85742704,61600,558
31920,66603341-ipoz,Debt Consolidation,50000,0,0,0,91.43100485,0,35.08400094,61480,492
31940,66689665-wwuy,Home Improvement,24200,0,0,0,123.8,0,5.710736155,43100,603
31950,66693045-hyjx,Home Improvement,20700,0,0,0,112.6358603,1,17.69314418,45890,795
31970,66748070-idrp,Home Improvement,43700,0,0,0,306.9953711,0,16.67867641,61910,406
31980,66755516-vacj,Debt Consolidation,15000,0,3,2,105.5,1,43.76133189,43525,795
31990,66772676-zhjw,Debt Consolidation,25200,0,0,0,128.4230865,0,21.05500114,52440,679
32000,66802096-ikrr,Home Improvement,50900,0,2,0,263.7333333,7,2.786135896,61605,409
32010,66841257-yawq,Debt Consolidation,10000,0,0,0,157.2436625,1,31.62682193,44715,553
32020,66884236-hfxi,Debt Consolidation,21100,0,0,2,207.2079516,1,28.09337559,40795,623
32030,66936988-gwgc,Debt Consolidation,22600,0,0,0,178.7866403,1,36.09869413,61810,758
32040,66977367-ioki,Home Improvement,4200,0,0,0,110.2786626,0,43.45058791,61970,710
32050,67010026-ryfl,Home Improvement,15800,0,0,3,51.52514753,1,39.86252014,52465,665
32090,67177030-hxkb,Home Improvement,17000,0,0,0,,1,25.71867108,61060,761
32100,67239344-oqza,Debt Consolidation,36200,0,0,0,,6,32.01469166,61580,498
32110,67307453-lmga,Home Improvement,11700,0,0,0,245.2951629,0,28.43996584,43480,553
32130,67341939-xxka,Home Improvement,7100,0,0,0,272.9226847,1,41.91689953,61520,769
32140,67346883-yrlc,Home Improvement,10300,0,0,0,243.6309162,1,36.57444189,61515,512
32160,67478857-gori,Home Improvement,15000,0,0,0,244.7666667,1,35.9795607,44990,660
32190,67586154-rwbq,Debt Consolidation,28000,0,0,0,80.65809369,1,38.8154384,45765,528
32200,67586900-ukbo,Home Improvement,12500,0,0,0,173.4666667,1,30.64214609,52115,621
32210,67587961-wjfk,Debt Consolidation,35000,0,0,1,212.0154058,3,40.13181545,45785,671
32220,67635336-bwjx,Debt Consolidation,23400,0,0,0,186.8909246,1,37.88976871,52215,627
32230,67711123-yxnp,Debt Consolidation,8700,0,0,1,211.4922879,,30.02224516,61735,419
32260,67808432-znhq,Debt Consolidation,21600,0,0,1,303.4333333,0,13.45801479,40375,562
32270,67812350-amik,Debt Consolidation,14400,0,0,0,169.346647,1,42.79163252,43135,762
32280,67814170-bpjf,Home Improvement,16000,0,0,0,123.8,0,41.43050228,61205,481
32300,67872366-piiq,Debt Consolidation,27500,0,0,0,234.3512888,2,18.73514744,40745,562
32310,67919002-joyi,Home Improvement,18700,0,0,0,,0,25.78335659,61095,777
32320,67937112-bycn,Debt Consolidation,27500,0,0,1,140.247796,3,40.2782983,43745,373
32330,67951428-irlr,Debt Consolidation,17200,0,0,0,276.9110829,0,26.69615871,61165,559
32360,68084007-rxdn,Debt Consolidation,15800,0,0,0,335.1546882,0,12.70693798,448800,535
32370,68088931-lbjg,Home Improvement,15100,0,0,0,111.399385,0,26.06204325,222885,622
32380,68132449-jvqi,Debt Consolidation,14700,0,0,0,222.8150889,0,40.52479687,258190,412
32390,68169311-vrdq,Home Improvement,13600,0,8,1,230.3,0,17.24042441,483455,616
32400,68182565-dcdo,Home Improvement,41200,0,0,0,144.6224183,0,36.77626356,52510,823
32420,68331814-hyxj,Debt Consolidation,15700,0,,,87.62052637,2,32.44547552,43585,578
32430,68335945-mqcc,Debt Consolidation,20800,0,0,0,171.2834729,2,35.99929647,91105,864
32440,68356066-aalq,Debt Consolidation,22600,0,,,200.8339688,4,41.00966476,63435,520
32450,68367955-bgkn,Home Improvement,9000,0,,,411.7530813,1,41.66428104,58635,400
32460,68388986-brgl,Debt Consolidation,20000,0,0,0,92.42667382,1,20.68374038,49390,760
32470,68390879-njaf,Home Improvement,10200,0,0,0,100.6296635,0,37.36151357,43455,654
32490,68452355-mebp,Debt Consolidation,15000,0,0,1,105.4666667,17,22.50621357,47195,483
32510,68523811-jluf,Debt Consolidation,4300,0,0,0,129.932869,0,34.18137652,47925,410
32550,68625348-kipr,Debt Consolidation,14700,0,0,0,87.46666667,0,15.07329871,176290,672
32560,68659700-kyxl,Medical Expense,6200,0,0,1,71.88391607,,12.32470709,76125,303
32580,68700848-kfni,Home Improvement,13900,0,0,0,142.0379034,5,34.12275351,71385,560
32590,68720271-ryuw,Debt Consolidation,8100,0,0,0,66.29457039,8,26.04646942,62605,387
32610,68792522-dwfd,Debt Consolidation,6900,0,0,0,61.9,8,11.33943408,44980,385
32620,68815443-ifiy,Home Improvement,6300,0,0,0,124.7455955,1,35.64227011,62785,525
32630,68831691-pown,Home Improvement,10000,0,0,2,185.7,0,14.01929971,51370,642
32640,68841965-blld,Debt Consolidation,19000,0,0,0,30.46666667,3,4.882771866,55080,761
32660,68858797-czxi,Home Improvement,13000,0,0,0,92.99959341,2,29.11293616,50935,792
32670,68859476-klgv,Debt Consolidation,41800,0,0,4,157.6682359,3,30.36482038,80555,518
32680,68888120-ifgm,Debt Consolidation,25700,0,0,0,220.7295189,0,42.35812804,61190,352
32720,68930936-nxff,Debt Consolidation,21000,0,8,2,154.2,3,46.26117438,61960,688
32730,68951236-mcvn,Debt Consolidation,10500,0,0,0,258.5549278,0,20.26019805,40130,627
32740,68951460-ahlx,Debt Consolidation,15600,0,3,0,104.5666667,2,14.12055124,61690,564
32750,69062784-zkyn,Debt Consolidation,6600,0,2,0,411.8007535,,20.02835351,52780,756
32760,69062929-xnbg,Moving Expense,7700,0,0,2,455.3962461,,32.51539474,40185,687
32770,69092489-ggwr,Debt Consolidation,14800,0,0,0,240.8634414,0,34.53249609,64240,620
32780,69095806-pamo,Debt Consolidation,36300,0,0,0,,7,32.6245319,47485,755
32800,69139474-fugi,Debt Consolidation,27700,0,0,0,312.8079284,0,35.96802437,52365,796
32820,69150286-agmo,Home Improvement,6600,0,,,179.8008681,,27.53237611,69840,306
32830,69150380-wdlf,Home Improvement,14400,0,0,0,104.4045965,1,24.35085757,74130,616
32850,69174619-pwnq,Debt Consolidation,27600,0,0,0,288.8865396,0,38.22673698,46630,582
32870,69193907-arxg,Home Improvement,43800,0,0,0,309.8275477,0,16.16045086,43535,723
32880,69200305-ezmb,Debt Consolidation,23300,0,4,0,113.5666667,2,14.35966729,68015,660
32890,69260412-frkd,Debt Consolidation,25700,0,1,2,184.2666667,1,39.79969398,45155,484
32900,69270119-rhbh,Debt Consolidation,17500,0,3,2,92.3,7,45.4272851,44190,696
32910,69322826-yely,Debt Consolidation,9200,0,0,1,116.4187965,2,36.62562946,102420,435
32930,69356527-aqjk,Debt Consolidation,23200,0,,,179.239077,5,40.82316043,44870,691
32950,69375265-dfkr,Debt Consolidation,11600,0,0,0,150.263332,1,43.23918712,48950,641
32960,69375973-bdau,Home Improvement,19200,0,0,0,130.8666667,0,21.11716949,78705,601
32980,69415345-ygfx,Debt Consolidation,49500,0,0,0,,0,45.37884737,49925,651
32990,69434913-yzoh,Debt Consolidation,20400,0,0,0,265.9508455,2,33.79937887,50070,768
33000,69474194-fkzi,Debt Consolidation,24200,0,0,0,84.66879155,0,35.60488671,45195,677
33010,69481435-jgyu,Home Improvement,67400,0,0,0,118.7647612,0,42.04567201,49150,373
33020,69484682-yhzv,Debt Consolidation,12300,0,0,0,191.0774254,1,26.20306729,50870,773
33030,69530830-rvfa,Home Improvement,9700,0,0,0,246.1952393,0,20.74336471,46760,510
33040,69595985-yzdh,Debt Consolidation,16000,0,0,0,318.5666667,9,23.41304267,49370,824
33050,69614067-kdru,Debt Consolidation,17200,0,,,248.1588756,2,36.79087533,76985,333
33060,69643130-orfo,Home Improvement,27700,0,1,4,247.9333333,1,21.95650682,78985,707
33070,69684925-iczk,Home Improvement,25900,0,0,1,34.66666667,6,46.14408101,78605,673
33080,69689722-ebnu,Debt Consolidation,29300,0,0,1,259.6772021,2,28.17364554,45025,781
33090,69738592-hpnw,Home Improvement,10000,0,0,3,326.1333333,4,27.58795222,51970,565
33100,69778147-pjle,Debt Consolidation,16200,0,0,0,284.1597667,0,26.65016531,51365,743
33110,69787265-jcgg,Debt Consolidation,40600,0,0,0,206.9666667,1,40.6352029,46020,354
33120,69811059-beey,Home Improvement,52000,0,0,0,178.5784823,1,25.51396564,49620,547
33130,69817108-enyu,Debt Consolidation,36500,0,0,0,351.025752,0,40.17865138,46365,748
33140,69820340-oykj,Debt Consolidation,21800,0,0,0,187.2974769,0,31.55694874,61090,656
33150,69821492-mqqg,Home Improvement,10600,0,0,0,64.06673554,1,34.10469706,58590,627
33160,69834653-ucln,Debt Consolidation,29500,0,0,0,157.0263263,3,40.17061829,63380,633
33180,69956396-hckj,Debt Consolidation,23600,0,0,0,119.5859013,0,20.81825554,73200,395
33190,69964999-dqar,Debt Consolidation,25000,0,2,,104.5333333,0,5.598673411,62000,576
33210,70069082-kmlf,Debt Consolidation,10200,0,,,116.6793672,,42.77564391,51440,516
33220,70102707-mdkx,Home Improvement,7000,0,0,0,315.3214527,0,38.6936558,67295,591
33260,70142805-hfpi,Debt Consolidation,27600,0,0,0,282.3706614,1,38.19125134,45960,802
33270,70163276-iljo,Debt Consolidation,23600,0,0,0,169.8052711,0,39.48884444,45625,704
33290,70186027-uzgc,Debt Consolidation,22800,0,0,0,264.9370662,2,32.01024461,55450,521
33300,70194741-huhv,Debt Consolidation,21300,0,,,317.3006251,,37.17163855,66950,502
33310,70223713-webq,Debt Consolidation,26300,0,0,0,310.3481457,0,38.23508627,68400,493
33330,70235574-aror,Debt Consolidation,15000,0,0,0,147.1,1,45.31991933,62990,593
33340,70266458-mqol,Debt Consolidation,11000,0,0,0,208.8984853,2,39.25043329,51435,671
33350,70322891-kyhr,Debt Consolidation,26300,0,0,0,405.4304292,0,42.34162639,52365,590
33360,70328560-ynmz,Debt Consolidation,22800,0,0,0,276.121973,0,38.96836653,52370,355
33380,70365660-khhe,Debt Consolidation,25700,0,0,0,100.8009427,1,41.00583277,47580,685
33390,70409036-xxbk,Debt Consolidation,7000,0,0,0,139,0,35.31112538,55955,760
33400,70425370-miuv,Debt Consolidation,23000,0,0,1,314.2737125,0,37.74372511,58650,720
33420,70493478-hbzw,Home Improvement,8400,0,0,2,131.4713826,0,29.20040034,77995,483
33430,70513758-xomb,Debt Consolidation,8400,0,0,0,214.44323,1,31.24524851,78915,786
33450,70547478-gwea,Home Improvement,6600,0,0,0,122.8155841,0,36.77345872,50715,525
33460,70582661-lelu,Debt Consolidation,14000,0,0,1,135.7684854,2,29.44804553,63335,413
33470,70618184-bwuq,Home Improvement,4700,0,0,0,182.2483316,0,29.20902258,49650,367
33480,70749181-cciw,Debt Consolidation,6800,0,2,4,319.5816842,,18.92721164,49000,554
33490,70761027-onoz,Debt Consolidation,25500,0,,,133.9564941,,32.42562995,48530,490
33500,70764044-lhoa,Debt Consolidation,25200,0,0,0,166.82201,0,39.02592642,68740,354
33530,70792854-bcxz,Home Improvement,5000,1,1,2,148.3406455,0,46.489874,62155,781
33540,70799625-jewj,Debt Consolidation,19100,0,0,0,264.9150843,0,25.40820478,66465,690
33550,70800747-lxgp,Debt Consolidation,26100,0,0,,96.52831616,,23.31865001,62030,804
33560,70809899-bqja,Debt Consolidation,14800,0,0,0,81.31481864,2,33.98140835,58385,609
33570,70829400-ybbk,Debt Consolidation,16500,0,,,250.681862,2,36.93333116,95755,574
33590,70839632-zpmk,Debt Consolidation,11400,0,0,0,212.7832827,0,31.12013265,55040,664
33600,70848750-vzgj,Debt Consolidation,30200,1,4,0,130.3603618,0,50.35299879,58630,538
33620,70863669-chpv,Home Improvement,8500,0,0,0,70.93488077,3,40.30904123,73530,740
33630,70876783-rknb,Home Improvement,16000,0,0,0,315.4665656,0,25.91297601,62285,473
33650,70893798-mkbh,Debt Consolidation,20000,0,1,0,123.9,0,22.52604782,62155,602
33660,70907735-dkdj,Home Improvement,21000,1,2,1,90.4254746,3,41.96624947,73375,498
33680,70919754-hufl,Home Improvement,13800,0,0,2,159.2524968,0,42.30523974,60810,496
33690,70921517-jwuv,Debt Consolidation,4900,0,0,3,179.1625747,2,22.54439284,74140,676
33700,71125709-qfpq,Debt Consolidation,9900,1,0,0,176.367839,3,53.17891111,46590,754
33710,71130002-nrlw,Debt Consolidation,11900,0,,1,185.5726683,0,28.97773866,45485,590
33720,71136424-agfh,Home Improvement,12900,0,0,0,117.8571727,3,28.53735409,61940,576
33730,71203009-rimv,Debt Consolidation,8600,0,0,0,120.5726331,0,40.92591059,61460,635
33740,71211513-qxrb,Home Improvement,22600,0,1,0,244.5333333,3,2.779798131,46645,842
33750,71323648-ilpi,Home Improvement,15700,1,0,0,,0,12.36904386,49850,817
33760,71332895-jpuq,Home Improvement,15400,0,0,0,174.8965193,2,28.06559087,48745,390
33770,71362454-ilfr,Debt Consolidation,31300,0,0,0,153.0868546,0,40.29677071,52420,816
33780,71376650-lgdm,Debt Consolidation,11800,0,0,2,195.8629168,1,36.87169942,61330,613
33790,71383444-hzyq,Debt Consolidation,21300,0,0,0,166.0829828,0,33.35538267,52215,421
33800,71450297-xbmk,Debt Consolidation,21700,0,,,300.6792922,,35.69801744,63600,562
33820,71476177-knic,Debt Consolidation,10700,1,0,0,165.3333333,7,3.374362883,61000,512
33830,71491068-ibir,Debt Consolidation,8100,0,0,0,225.6909893,0,30.3980051,45895,761
33840,71495669-cyxq,Home Improvement,81200,0,0,0,139.136329,0,34.04215317,40020,564
33850,71519857-fxla,Debt Consolidation,14300,0,,,82.06640517,2,32.76978633,52290,579
33860,71557999-phwc,Debt Consolidation,17700,0,0,0,28.01149175,5,41.46337333,52875,352
33870,71560115-zdmq,Home Improvement,53900,0,0,0,349.7957481,0,22.06132991,47955,661
33880,71565585-udxz,Debt Consolidation,15000,0,0,1,142,0,41.75394813,40195,576
33910,71615993-fnzn,Debt Consolidation,24400,0,0,1,126.5427462,0,26.2739081,43510,713
33920,71621127-jvyd,Debt Consolidation,13700,0,0,0,181.4048504,1,34.31543721,61140,674
33930,71643948-erbu,Debt Consolidation,25600,0,0,0,135.9,2,5.989995062,63075,769
33940,71664889-vhqa,Debt Consolidation,22200,0,2,1,242.2161953,2,42.77356841,44225,527
33950,71667439-njke,Home Improvement,20000,0,0,0,321.6333333,0,47.77336248,46750,624
33960,71698045-ahmn,Home Improvement,23000,0,3,1,149.6624879,,25.87294838,47985,621
33970,71705852-dgnk,Home Improvement,19400,0,2,2,64.57972292,,40.02396798,61600,750
33980,71717842-kjbu,Home Improvement,8200,0,,,302.5301822,,30.44537563,43295,610
33990,71720055-jjiu,Debt Consolidation,12500,0,0,0,267.8654583,0,29.15960949,46515,768
34000,71722465-vbkz,Debt Consolidation,15900,0,0,0,125.8340702,0,37.99377579,61165,393
34020,71809672-dnik,Debt Consolidation,29400,0,0,0,109.121197,3,33.30176289,52225,470
34030,71812849-qpmk,Home Improvement,11100,0,0,1,243.7137741,1,36.56411956,61745,828
34050,71884015-ocby,Debt Consolidation,10200,0,0,0,168.7498211,4,39.69842981,46335,564
34060,71900597-qxnb,Debt Consolidation,37000,0,,2,368.7,1,28.49130864,44775,426
34070,71902448-hqug,Debt Consolidation,7200,0,0,0,38.00326685,9,28.29568112,52110,830
34100,71958757-niha,Debt Consolidation,8000,0,1,2,322.8289503,,27.33615739,52460,542
34110,71959645-ddfl,Home Improvement,10000,0,5,1,122.8333333,,31.10288447,44525,656
34120,71972799-wdeu,Home Improvement,19300,0,0,1,301.753574,1,43.29094169,61120,472
34130,71977348-mhex,Debt Consolidation,19300,0,0,0,193.7070998,1,30.68610563,43845,388
34140,71984697-uvfh,Debt Consolidation,30000,0,0,1,209.3666667,0,22.64375253,43225,825
34160,72027679-ywnu,Home Improvement,12000,0,0,0,136,4,26.04665163,61930,738
34170,72037886-yvpg,Debt Consolidation,28100,0,0,0,295.4966835,0,38.7994829,61080,488
34180,72078458-omoc,Debt Consolidation,13900,0,0,0,120.7,1,24.91871647,61025,664
34190,72084680-qlgj,Debt Consolidation,12200,0,0,0,131.6590526,1,37.27313999,61900,675
34200,72088604-iihn,Debt Consolidation,27300,0,0,,101.8866148,,20.80819618,44955,355
34210,72102204-xcpd,Debt Consolidation,16000,0,0,0,296.0762618,1,30.06273571,44805,691
34220,72114778-dnpf,Debt Consolidation,34800,0,0,1,208,2,35.49824039,45185,484
34230,72145493-cply,Home Improvement,15000,0,0,2,136.4666667,0,3.984958287,43325,862
34250,72168566-rjur,Home Improvement,11100,0,0,0,89.49211666,0,34.05094936,61370,527
34260,72168793-bgrz,Home Improvement,23300,0,0,0,649.7471044,1,20.87256027,43800,640
34270,72176452-lgqk,Home Improvement,28300,0,0,2,291.1716614,1,5.762994872,44815,740
34280,72228123-qlfo,Home Improvement,21200,0,0,0,161.8591186,1,34.54854127,45305,306
34300,72316487-razc,Home Improvement,14700,0,0,1,87.43122628,2,29.40493516,40110,739
34310,72367541-vrgn,Home Improvement,15800,0,0,0,315.8126317,1,25.65038413,43040,827
34320,72429676-mcme,Home Improvement,50200,0,0,0,351.1856524,0,24.08456584,52550,783
34330,72435409-ceeh,Home Improvement,15000,0,0,0,66.13333333,0,8.026810011,61195,515
